st_id,pr_sku_id,date,pr_sales_type_id,pr_sales_in_units,pr_promo_sales_in_units,pr_sales_in_rub,pr_promo_sales_in_rub
f7e6c85504ce6e82442c770f7c8606f0,4b083e10f6cd2f4360c5425d05be6386,2022-11-13,1,18.0,18.0,1772.0,1772.0
16a5cdae362b8d27a1d8f8c7b78b4330,e098042910615ad78cc7c93d90d591f8,2023-06-09,0,4.0,0.0,232.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,6e822618c30449cfabec9b22a7de1425,2023-01-25,0,2.0,0.0,558.0,0.0
1ecfb463472ec9115b10c292ef8bc986,71c9661741caf40a92a32d1cc8206c04,2023-04-07,1,3.0,3.0,177.0,177.0
42a0e188f5033bc65bf8d78622277c4e,785a28be2cc5ae5d98000016f6711112,2022-10-02,1,2.0,2.0,287.0,287.0
f7e6c85504ce6e82442c770f7c8606f0,3f8913ec7657eded2950768f9378252b,2022-12-29,1,1.0,1.0,141.0,141.0
42a0e188f5033bc65bf8d78622277c4e,a9fc8e69fb59a5e3edda06e56129b1e6,2023-04-15,0,3.0,0.0,382.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,592ce64f80d8d1051d8ade3b002309e0,2023-04-22,0,1.0,0.0,180.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,6ef8d0eb99348b6be4cf97f499d5e6c0,2023-01-03,1,1.0,1.0,37.0,37.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,bd6c3c9c741f9302c7ce26b53e4c9d20,2023-04-16,1,14.0,14.0,1835.0,1835.0
f7e6c85504ce6e82442c770f7c8606f0,71c9661741caf40a92a32d1cc8206c04,2023-03-29,0,2.0,0.0,137.0,0.0
42a0e188f5033bc65bf8d78622277c4e,6b1344097385a42484abd4746371e416,2022-11-12,0,1.0,0.0,13.0,0.0
c81e728d9d4c2f636f067f89cc14862c,4d64628c00d60c8dfbe02666312118bb,2023-03-23,0,11.0,0.0,500.0,0.0
c81e728d9d4c2f636f067f89cc14862c,f3848b78b70702300c576fcd56a9addd,2023-04-29,1,16.0,16.0,1820.0,1820.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,c799dddcd02bc4030496e526be6b9e87,2023-05-24,1,1.0,1.0,246.0,246.0
f7e6c85504ce6e82442c770f7c8606f0,8820053ebb6d434015dc4141b232bb77,2023-07-03,0,3.0,0.0,731.0,0.0
42a0e188f5033bc65bf8d78622277c4e,b067862254b74824193087f2a16c0c79,2022-10-18,1,4.0,4.0,2418.0,2418.0
c81e728d9d4c2f636f067f89cc14862c,65164345d1380f59fa68695320e7dfb0,2023-07-14,0,0.0,0.0,17.0,0.0
42a0e188f5033bc65bf8d78622277c4e,172596a9729722de2d952b7506ab8f2a,2023-02-11,0,2.0,0.0,116.0,0.0
c81e728d9d4c2f636f067f89cc14862c,6b9c5b757480af5e34f1fb6bb12ead6e,2022-09-04,0,3.0,0.0,547.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,836c784d553282c664d502c5c259d767,2023-05-01,0,0.0,0.0,101.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,2062d6c68c7b32c29a863ce4d72b6dae,2022-10-21,0,3.0,0.0,44.0,0.0
42a0e188f5033bc65bf8d78622277c4e,c414a81a76886b53ba8397999ef8d01f,2022-09-06,0,1.0,0.0,262.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,50a87fe641d22f2f6563948e8d7bb1b2,2023-05-19,0,1.0,0.0,37.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,8cc3c766285e320aef48183a4bbe22d1,2022-10-17,0,3.0,0.0,117.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,592ce64f80d8d1051d8ade3b002309e0,2022-12-13,0,2.0,0.0,230.0,0.0
c81e728d9d4c2f636f067f89cc14862c,00661699f543753ec7e911a64b9fd2f6,2023-05-19,0,1.0,0.0,375.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,d5bfeecaaa47887a4b92d17fa55c2e18,2023-05-25,0,7.0,0.0,33.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,dce1f234d6424aa61f8e7ce0baffd9af,2023-04-01,1,9.0,9.0,1027.0,1027.0
f7e6c85504ce6e82442c770f7c8606f0,9f01d1bae48b8dd9a155c83316a4943e,2023-05-20,0,6.0,0.0,1269.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,79122a5063b8a1261b8b1f03509ef957,2022-08-01,1,1.0,1.0,57.0,57.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,984866d32efb12f24c9ec497f3fad041,2023-06-23,1,2.0,2.0,116.0,116.0
c81e728d9d4c2f636f067f89cc14862c,9b57d53d69670d9e6f189ac379d0a234,2022-10-07,0,2.0,0.0,121.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,e0208aba8eb0e6d27b9a283bd2c786a7,2023-01-08,1,1.0,1.0,233.0,233.0
16a5cdae362b8d27a1d8f8c7b78b4330,6464ba75236f5928023d75e46ea8a328,2023-06-09,1,6.0,6.0,3479.0,3479.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,1edb148e94ceddc5abaa91ad4814a737,2022-10-11,0,2.0,0.0,90.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,eb341a778d385ad6ebe16e90efb48c08,2022-10-16,1,1.0,1.0,146.0,146.0
42a0e188f5033bc65bf8d78622277c4e,82704fa1c2dbdb928bf4eed0667260dd,2023-02-01,1,1.0,1.0,61.0,61.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,e9688e300580729c1eccbf565d5011ae,2022-11-15,1,1.0,1.0,104.0,104.0
16a5cdae362b8d27a1d8f8c7b78b4330,3e5ed1845a499f1b16f1bc68d13e97fe,2022-12-14,1,11.0,11.0,800.0,800.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,fe5d18ae6650335830e4c1dbd9e6ddb9,2022-09-07,0,2.0,0.0,195.0,0.0
42a0e188f5033bc65bf8d78622277c4e,5a106bc85bf017f97a9afcda66b93f01,2023-05-04,0,2.0,0.0,292.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,2a875376cce8ea8e15042d2ecdeb0fe1,2023-03-22,0,2.0,0.0,131.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,bdc9c81991f261b2d80ae9c28c576232,2023-05-20,1,1.0,1.0,415.0,415.0
42a0e188f5033bc65bf8d78622277c4e,6d5057b3813129c1d99c8a903b6c89c2,2022-11-08,1,1.0,1.0,97.0,97.0
f7e6c85504ce6e82442c770f7c8606f0,bd95f7b33a9959928bbacfc59a8b6e66,2022-09-16,0,2.0,0.0,243.0,0.0
1ecfb463472ec9115b10c292ef8bc986,382fcb7b0b5750896a5bef348f19bddc,2023-03-20,0,5.0,0.0,186.0,0.0
c81e728d9d4c2f636f067f89cc14862c,f3848b78b70702300c576fcd56a9addd,2023-02-23,0,20.0,0.0,2438.0,0.0
1ecfb463472ec9115b10c292ef8bc986,19e5411f3b65df77a0bc2e0ed4edac95,2022-09-20,1,1.0,1.0,47.0,47.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,25297b758a38dfb3475046e5dc01291a,2023-05-16,1,1.0,1.0,66.0,66.0
1ecfb463472ec9115b10c292ef8bc986,82420936dd94713451b9d4c8404df1e5,2022-09-11,1,2.0,2.0,230.0,230.0
c81e728d9d4c2f636f067f89cc14862c,be1d43a949b9e0e755c1e36be9cf47d9,2023-02-04,1,3.0,3.0,363.0,363.0
1ecfb463472ec9115b10c292ef8bc986,525526d5b2169462195c44d49fff4a44,2022-10-29,0,1.0,0.0,93.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,7454973f4428e8a3426bb3c01e007104,2023-06-15,0,2.0,0.0,92.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,c9095e3b83efdfc5661366e00fe54f2a,2023-04-15,1,2.0,2.0,291.0,291.0
c81e728d9d4c2f636f067f89cc14862c,40c651c778ea5ff2c54b164483dbae9c,2023-05-28,0,5.0,0.0,1184.0,0.0
1ecfb463472ec9115b10c292ef8bc986,cf91eca9321c9c272fb4e7cf4bcc6a43,2022-10-27,1,3.0,3.0,91.0,91.0
c81e728d9d4c2f636f067f89cc14862c,5781a2637b476d781eb3134581b32044,2023-01-15,1,11.0,11.0,1896.0,1896.0
16a5cdae362b8d27a1d8f8c7b78b4330,b7e2077a3d7fa0d30e0eb5ec7fa349e8,2023-03-25,0,14.0,0.0,3715.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,e6fc24ca846339d204b0b50e9f772484,2023-01-25,0,1.0,0.0,96.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,8b6d47ed609b1f6651a79cb6210b63f8,2023-01-12,0,8.0,0.0,1058.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,981fc1c36a9d2ca1791af51e6a857496,2023-04-21,0,4.0,0.0,408.0,0.0
c81e728d9d4c2f636f067f89cc14862c,3dc33d905fb8ed2c1a77da9336227cd3,2022-10-04,1,1.0,1.0,64.0,64.0
c81e728d9d4c2f636f067f89cc14862c,3ac16a6e561c22f184602da1c7bfbd87,2023-04-27,1,1.0,1.0,353.0,353.0
1ecfb463472ec9115b10c292ef8bc986,62d4af457ba2540ce0898a211c0cd17a,2022-09-22,0,11.0,0.0,172.0,0.0
42a0e188f5033bc65bf8d78622277c4e,f1728a9a189d57bac75fc58ee722781a,2022-10-30,1,1.0,1.0,277.0,277.0
42a0e188f5033bc65bf8d78622277c4e,7d945116ed12c2807d081df6f666ba37,2023-04-18,0,2.0,0.0,399.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,598210eb3b52577b1781201d8f72a68d,2023-06-10,0,1.0,0.0,288.0,0.0
42a0e188f5033bc65bf8d78622277c4e,db54d9d5b110c3a457bf89559b6f89a6,2022-08-31,1,2.0,2.0,69.0,69.0
c81e728d9d4c2f636f067f89cc14862c,2cc51729c4236e994fa6b679ea7dc4ef,2023-01-16,0,1.0,0.0,149.0,0.0
42a0e188f5033bc65bf8d78622277c4e,c4ba4ae1a518779efc096ea258259c22,2022-08-08,0,1.0,0.0,45.0,0.0
42a0e188f5033bc65bf8d78622277c4e,5b146d93f822459260216df28e572eca,2022-10-05,0,1.0,0.0,301.0,0.0
42a0e188f5033bc65bf8d78622277c4e,b7ef3f85be23f591802b735971941c77,2023-01-30,0,1.0,0.0,116.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,8a1989b9fe49cb45e85c099107fbe1a6,2023-03-27,0,3.0,0.0,308.0,0.0
c81e728d9d4c2f636f067f89cc14862c,8c5c2ef314a18fc5fecbaf99db704564,2023-05-31,1,3.0,3.0,84.0,84.0
c81e728d9d4c2f636f067f89cc14862c,bf7667b035093212fd58f5fdd0975069,2022-10-11,0,7.0,0.0,262.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,79122a5063b8a1261b8b1f03509ef957,2022-08-19,0,1.0,0.0,120.0,0.0
c81e728d9d4c2f636f067f89cc14862c,5b146d93f822459260216df28e572eca,2023-07-12,0,2.0,0.0,656.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,a009bbe9d3eead239b8a3ebf22e32d89,2023-04-18,0,2.0,0.0,370.0,0.0
c81e728d9d4c2f636f067f89cc14862c,d6c2e7c74cad027b49b4369a0548ddfb,2023-04-03,0,8.0,0.0,774.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,9f4893b1a3d6ea138951c96663bdd3ed,2022-08-01,1,11.0,11.0,1488.0,1488.0
16a5cdae362b8d27a1d8f8c7b78b4330,95882d7d38042013a64025587ffaabd0,2022-11-05,0,0.0,0.0,53.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,65904bcd52a06cd64e57fc80b4b042d0,2022-09-09,0,1.0,0.0,285.0,0.0
c81e728d9d4c2f636f067f89cc14862c,f94302633df506af446da1a5cbc9dd2d,2023-02-13,1,3.0,3.0,128.0,128.0
42a0e188f5033bc65bf8d78622277c4e,43381fb2e43baebe00b83506caa61c25,2022-09-23,1,1.0,1.0,477.0,477.0
16a5cdae362b8d27a1d8f8c7b78b4330,1933ead077ee71dda8c85a7b769c8ef6,2022-12-17,1,4.0,4.0,821.0,821.0
42a0e188f5033bc65bf8d78622277c4e,808327c1f79b5d87e44138c27a3ae539,2022-08-05,0,4.0,0.0,210.0,0.0
c81e728d9d4c2f636f067f89cc14862c,3f8abc351114632af4bc60bdc3bbe3b1,2023-01-24,0,1.0,0.0,65.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,3affcbb957032e3cd1c0c3f8526e5de8,2022-08-06,0,4.0,0.0,811.0,0.0
42a0e188f5033bc65bf8d78622277c4e,fe5d18ae6650335830e4c1dbd9e6ddb9,2023-05-05,1,3.0,3.0,247.0,247.0
f7e6c85504ce6e82442c770f7c8606f0,4a15a652bde1a9a3ac9cb96160ff3a98,2023-05-04,1,58.0,58.0,5313.0,5313.0
16a5cdae362b8d27a1d8f8c7b78b4330,3271c9877efbd2156e62cdc25895e46f,2023-05-06,0,3.0,0.0,221.0,0.0
c81e728d9d4c2f636f067f89cc14862c,be1d43a949b9e0e755c1e36be9cf47d9,2022-11-08,0,1.0,0.0,157.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,706b9e39dd3ca40669b5f5c74bfebeb8,2022-09-04,0,9.0,0.0,1931.0,0.0
c81e728d9d4c2f636f067f89cc14862c,c97c8aa3371b07d86d8bd2b7384baf5d,2022-11-21,1,1.0,1.0,65.0,65.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,5b26f85ccb23039364226f66f0366c66,2023-05-06,0,10.0,0.0,144.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,3ea981e7588500b228f84a69007ddd07,2023-07-11,1,6.0,6.0,572.0,572.0
f7e6c85504ce6e82442c770f7c8606f0,3271c9877efbd2156e62cdc25895e46f,2023-03-29,0,4.0,0.0,265.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,1ba182cd1edf4f5b15f17fd6a8b8e60f,2023-04-14,1,1.0,1.0,88.0,88.0
42a0e188f5033bc65bf8d78622277c4e,3b862e98b075134ab0cb36bc638cb275,2023-05-21,0,12.0,0.0,533.0,0.0
c81e728d9d4c2f636f067f89cc14862c,36522a94efbd07b9931b3ec4833e1f21,2023-07-17,0,1.0,0.0,98.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,9e592a23ed09b72bd6ac10a51fcb1194,2023-01-17,0,7.0,0.0,173.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,71fe24c214f9fe26ad0f2b02f03e3878,2023-03-21,0,2.0,0.0,226.0,0.0
1ecfb463472ec9115b10c292ef8bc986,de3d8d525e0bdfbf16812b2897c391bb,2023-06-22,1,1.0,1.0,205.0,205.0
c81e728d9d4c2f636f067f89cc14862c,4c3316e14a5be3b42a10e3f7866f7a78,2023-06-14,1,4.0,4.0,1196.0,1196.0
c81e728d9d4c2f636f067f89cc14862c,62d4af457ba2540ce0898a211c0cd17a,2022-08-05,1,4.0,4.0,60.0,60.0
f7e6c85504ce6e82442c770f7c8606f0,253721eba20a5bcc56fcda8867ae9dab,2023-07-12,1,5.0,5.0,1024.0,1024.0
42a0e188f5033bc65bf8d78622277c4e,6eec765ffa292bcccdc000289cefe64c,2022-11-13,1,1.0,1.0,61.0,61.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,9d4d76311ae2c0cbc4b1eb53c447bed7,2023-04-26,1,1.0,1.0,39.0,39.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,2f72f7c5dae106c917edff70a3b1ac1f,2022-11-19,1,0.0,0.0,71.0,71.0
42a0e188f5033bc65bf8d78622277c4e,c24c65259d90ed4a19ab37b6fd6fe716,2022-08-22,0,5.0,0.0,1086.0,0.0
42a0e188f5033bc65bf8d78622277c4e,fbc15b8efc0a6d6eaae607c074816644,2022-12-04,0,1.0,0.0,324.0,0.0
1ecfb463472ec9115b10c292ef8bc986,16ca28d64778c226d912b96c5e1c9eb9,2022-09-20,0,11.0,0.0,495.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,1ba182cd1edf4f5b15f17fd6a8b8e60f,2023-05-01,1,3.0,3.0,447.0,447.0
16a5cdae362b8d27a1d8f8c7b78b4330,6e5d274636cdf86dabee3f8658794d54,2022-11-27,0,3.0,0.0,135.0,0.0
c81e728d9d4c2f636f067f89cc14862c,194585b5215aea447389c5fefca09c61,2022-08-29,0,1.0,0.0,107.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,a9e6d9a4ffe9ece67328c36bf09741bc,2022-12-11,0,2.0,0.0,316.0,0.0
c81e728d9d4c2f636f067f89cc14862c,1a0f36f6e92560bcae205b6c32cc033f,2023-02-20,0,21.0,0.0,628.0,0.0
42a0e188f5033bc65bf8d78622277c4e,71c9661741caf40a92a32d1cc8206c04,2023-01-17,1,3.0,3.0,186.0,186.0
16a5cdae362b8d27a1d8f8c7b78b4330,d2de88fc7856a5f50c05e8d9b7a20838,2022-08-25,0,9.0,0.0,1458.0,0.0
c81e728d9d4c2f636f067f89cc14862c,3ed9478fa57b34d4f3ea22c70dab3b3e,2023-02-16,1,2.0,2.0,491.0,491.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,17667b08596154dc5e9417f410cbced3,2022-12-25,0,3.0,0.0,899.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,b7ef3f85be23f591802b735971941c77,2023-05-16,0,1.0,0.0,78.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,ca0ab467d14a5063de47e379d2d24301,2023-02-17,0,0.0,0.0,67.0,0.0
1ecfb463472ec9115b10c292ef8bc986,3474f0e025c7deb7e127a35763bc5512,2023-06-30,0,6.0,0.0,103.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,c0e3f3bd815a862433bc3399c487926b,2022-09-08,0,59.0,0.0,7849.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,9bf8729166c086673e066fd4d2f27543,2023-06-24,0,1.0,0.0,571.0,0.0
c81e728d9d4c2f636f067f89cc14862c,3f8abc351114632af4bc60bdc3bbe3b1,2022-08-28,1,0.0,0.0,17.0,17.0
f7e6c85504ce6e82442c770f7c8606f0,8e887cf8e64ab8e7173701a979476567,2023-07-07,1,8.0,8.0,1258.0,1258.0
42a0e188f5033bc65bf8d78622277c4e,62eac394c4cea739c250bfdfed419269,2022-12-28,1,5.0,5.0,176.0,176.0
42a0e188f5033bc65bf8d78622277c4e,5180960c44604409fb05b81d65e90ed0,2023-03-25,0,1.0,0.0,156.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,cc75aafab66bdbbd714fbd6e6fcdbc92,2022-11-27,0,1.0,0.0,53.0,0.0
1ecfb463472ec9115b10c292ef8bc986,43381fb2e43baebe00b83506caa61c25,2022-08-12,0,2.0,0.0,1764.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,11f207f64d952f43c2f028da2c786d3b,2023-05-23,0,3.0,0.0,274.0,0.0
c81e728d9d4c2f636f067f89cc14862c,8cc3c766285e320aef48183a4bbe22d1,2022-11-04,1,2.0,2.0,79.0,79.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,3e25a622c0fd509e34d7c58371a455c6,2022-11-13,0,2.0,0.0,62.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,6f82ecc2d5b384d471364b7f8564adcf,2022-09-10,0,3.0,0.0,306.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,70080bba1f176e070456abff52203013,2022-09-13,0,2.0,0.0,73.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,db54d9d5b110c3a457bf89559b6f89a6,2023-02-07,0,1.0,0.0,39.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,00661699f543753ec7e911a64b9fd2f6,2022-10-05,0,3.0,0.0,733.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,d653e6fd1013dc3cf980741e001a6e20,2023-04-28,1,0.0,0.0,68.0,68.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,ced0c1a84924c982a6403870c54b99ca,2022-08-21,1,4.0,4.0,96.0,96.0
42a0e188f5033bc65bf8d78622277c4e,ed9fea5c1775ffdc57624195eddfc671,2022-09-01,0,0.0,0.0,45.0,0.0
c81e728d9d4c2f636f067f89cc14862c,0a829bf93822e2d5cfb86e4245cd020a,2023-02-20,0,1.0,0.0,47.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,8dbdbf0cedc89e9a82967a7d983c11ca,2022-11-11,1,1.0,1.0,118.0,118.0
c81e728d9d4c2f636f067f89cc14862c,41f5b25a0e207db981d36fc91e80a8e7,2023-07-13,0,4.0,0.0,599.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,855a3b95cb49bead247abb5f9c7a7733,2023-06-27,1,1.0,1.0,102.0,102.0
c81e728d9d4c2f636f067f89cc14862c,064e3a5648fb4a7f911155bd81f87fd2,2023-03-29,0,1.0,0.0,369.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,492f948808daf55a3f9e7ddd3694f546,2023-03-21,0,2.0,0.0,478.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,3d3e83a9b78957e45c94dd862eb0bc43,2022-11-06,0,3.0,0.0,74.0,0.0
c81e728d9d4c2f636f067f89cc14862c,0fc5b245448689d3d05756e60cf205d9,2023-03-09,0,1.0,0.0,145.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,e6908bee040a2dc180ad37627c8a5148,2022-11-07,1,0.0,0.0,95.0,95.0
42a0e188f5033bc65bf8d78622277c4e,611f825b294117975c8d5c112cfb44ad,2023-06-02,1,1.0,1.0,124.0,124.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,89250c0d296660c427ed0d1d5059e8b7,2022-09-28,1,1.0,1.0,101.0,101.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,3474f0e025c7deb7e127a35763bc5512,2022-09-23,1,5.0,5.0,173.0,173.0
f7e6c85504ce6e82442c770f7c8606f0,c68cce0f709db5a976ee5324bbdaec98,2022-08-21,0,1.0,0.0,176.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,1fc2fc8870043f96f7cc351332159653,2022-08-15,0,2.0,0.0,322.0,0.0
42a0e188f5033bc65bf8d78622277c4e,2f72f7c5dae106c917edff70a3b1ac1f,2022-09-02,0,0.0,0.0,69.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,6e5d274636cdf86dabee3f8658794d54,2022-10-15,0,4.0,0.0,157.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,62d4af457ba2540ce0898a211c0cd17a,2023-02-21,1,21.0,21.0,320.0,320.0
f7e6c85504ce6e82442c770f7c8606f0,3c6d5538de13300a189c89d4f1e18624,2023-01-02,0,4.0,0.0,934.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,f73e0597cfe9708118d02de72d265e3b,2023-03-22,1,0.0,0.0,34.0,34.0
16a5cdae362b8d27a1d8f8c7b78b4330,c24c65259d90ed4a19ab37b6fd6fe716,2022-11-06,1,32.0,32.0,6194.0,6194.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,58ebafabd92e2e3a80d86b7bb7e88eda,2022-12-31,1,8.0,8.0,1590.0,1590.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,dc57ae67a89ed3b85f394f5ca5b9ba1d,2023-03-18,1,1.0,1.0,73.0,73.0
c81e728d9d4c2f636f067f89cc14862c,8c5c2ef314a18fc5fecbaf99db704564,2022-12-30,0,28.0,0.0,885.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,3a74a370c8eb032acb11ad9119242b8f,2023-01-20,1,2.0,2.0,138.0,138.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,6eec765ffa292bcccdc000289cefe64c,2023-03-19,1,1.0,1.0,82.0,82.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,71c9661741caf40a92a32d1cc8206c04,2023-04-30,1,26.0,26.0,1532.0,1532.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,b7ef3f85be23f591802b735971941c77,2022-09-28,1,1.0,1.0,79.0,79.0
c81e728d9d4c2f636f067f89cc14862c,892716547de60307a285ee13050680d6,2022-12-29,0,7.0,0.0,2243.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,eca071bdb469e9364a14a80ad544792d,2023-05-09,1,1.0,1.0,20.0,20.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,1566bfacbcf0c0a3e7c92e73c708d341,2023-03-19,1,1.0,1.0,41.0,41.0
f7e6c85504ce6e82442c770f7c8606f0,3cf7842c207445d9456cecd7be03c53a,2023-06-19,0,0.0,0.0,103.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,cec450400539c79f06aff1649043f170,2023-03-01,1,1.0,1.0,118.0,118.0
c81e728d9d4c2f636f067f89cc14862c,fe50ae64d08d4f8245aaabc55d1baf79,2022-08-31,1,0.0,0.0,61.0,61.0
f7e6c85504ce6e82442c770f7c8606f0,b7e2077a3d7fa0d30e0eb5ec7fa349e8,2023-06-28,0,7.0,0.0,1937.0,0.0
42a0e188f5033bc65bf8d78622277c4e,5781a2637b476d781eb3134581b32044,2023-04-08,1,2.0,2.0,382.0,382.0
c81e728d9d4c2f636f067f89cc14862c,4a1167f2c6700c1ab5e2435a2ff300e7,2023-05-06,0,1.0,0.0,190.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,0f127ddd135b33f91edfab345fc77fbf,2022-10-14,0,2.0,0.0,239.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,13e760924d65bba3dce3393d3185abd3,2023-07-09,0,2.0,0.0,872.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,6ce20ee0cd25f2265f9c839747f3f60a,2022-12-05,0,3.0,0.0,135.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,0f127ddd135b33f91edfab345fc77fbf,2023-01-27,0,1.0,0.0,91.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,1a0f36f6e92560bcae205b6c32cc033f,2023-03-30,1,4.0,4.0,134.0,134.0
42a0e188f5033bc65bf8d78622277c4e,6f83a5557686f8b5e0094aa024e7e579,2022-12-05,0,0.0,0.0,76.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,45551f4c29881972ae5ed3666a5b1b8b,2022-08-23,0,1.0,0.0,90.0,0.0
c81e728d9d4c2f636f067f89cc14862c,71fe24c214f9fe26ad0f2b02f03e3878,2023-05-03,0,5.0,0.0,710.0,0.0
1ecfb463472ec9115b10c292ef8bc986,71c9661741caf40a92a32d1cc8206c04,2023-05-21,0,6.0,0.0,515.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,8353aa07fab6dbeb7962e7a9ba2c3e53,2023-04-25,1,1.0,1.0,196.0,196.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,ec64491cf0ea4b8a3cde5e351582631d,2023-06-21,0,2.0,0.0,20.0,0.0
42a0e188f5033bc65bf8d78622277c4e,ced0c1a84924c982a6403870c54b99ca,2022-09-16,1,18.0,18.0,506.0,506.0
f7e6c85504ce6e82442c770f7c8606f0,c7b711619071c92bef604c7ad68380dd,2022-09-05,0,8.0,0.0,1521.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,dce1f234d6424aa61f8e7ce0baffd9af,2023-02-26,0,7.0,0.0,1017.0,0.0
c81e728d9d4c2f636f067f89cc14862c,8e887cf8e64ab8e7173701a979476567,2023-05-31,1,3.0,3.0,513.0,513.0
